Generation,MutationID,MutType,X,Y,Frequency,AlleleCount,Chr_Tot
815,5829,m1,2,9.0,0.0131579,1,76

816,391,m2,1,1.0,1.0,98,98
816,2635,m1,1,1.0,0.0714286,7,98
816,391,m2,5,7.0,0.84,42,50
816,3310,m1,5,7.0,0.2,10,50

817,391,m2,2,8.0,0.969697,64,66
817,391,m2,4,7.0,0.962963,52,54
817,3310,m1,4,7.0,0.222222,12,54
817,391,m2,6,2.0,1.0,76,76
817,4554,m1,6,2.0,0.144737,11,76
817,4318,m1,6,2.0,0.131579,10,76
817,3310,m1,6,2.0,0.0263158,2,76
817,391,m2,5,1.0,1.0,20,20
817,4318,m1,5,1.0,0.1,2,20
817,391,m2,7,4.0,1.0,30,30
817,391,m2,4,6.0,1.0,88,88
817,3310,m1,4,6.0,0.0340909,3,88
817,391,m2,9,4.0,1.0,62,62
817,2578,m1,9,4.0,0.0967742,6,62
817,391,m2,3,3.0,1.0,50,50
817,5833,m1,3,3.0,0.04,2,50
817,2635,m1,3,3.0,0.06,3,50
817,391,m2,7,8.0,0.609756,50,82
817,3310,m1,7,8.0,0.597561,49,82
817,5816,m1,7,8.0,0.0121951,1,82

818,391,m2,1,1.0,1.0,56,56
818,2635,m1,1,1.0,0.0714286,4,56
818,391,m2,7,4.0,1.0,60,60
818,4318,m1,7,4.0,0.0166667,1,60
818,5842,m1,7,4.0,0.0166667,1,60
818,391,m2,5,7.0,0.738095,31,42
818,3310,m1,5,7.0,0.166667,7,42
818,391,m2,8,6.0,0.907895,69,76
818,5853,m1,8,6.0,0.0263158,2,76
818,3310,m1,8,6.0,0.0789474,6,76
818,1280,m1,8,6.0,0.0131579,1,76
818,391,m2,2,1.0,1.0,64,64
818,4554,m1,2,1.0,0.015625,1,64
818,2635,m1,2,1.0,0.0625,4,64
818,391,m2,1,6.0,1.0,46,46
818,3310,m1,7,10.0,0.715909,63,88
818,391,m2,7,10.0,0.761364,67,88
818,391,m2,8,10.0,0.851064,80,94
818,3310,m1,8,10.0,0.223404,21,94
818,391,m2,8,7.0,0.943182,83,88
818,3310,m1,8,7.0,0.0340909,3,88
818,1280,m1,8,7.0,0.0227273,2,88

819,391,m2,4,1.0,1.0,44,44
819,4554,m1,4,1.0,0.159091,7,44
819,391,m2,4,7.0,0.970588,66,68
819,3310,m1,4,7.0,0.382353,26,68
819,391,m2,10,9.0,0.75,6,8
819,391,m2,8,6.0,0.909091,60,66
819,3310,m1,8,6.0,0.0757576,5,66
819,5853,m1,8,6.0,0.030303,2,66
819,1280,m1,8,6.0,0.030303,2,66
819,391,m2,2,4.0,1.0,76,76
819,2635,m1,2,4.0,0.381579,29,76
819,391,m2,4,2.0,1.0,56,56
819,4554,m1,4,2.0,0.178571,10,56
819,391,m2,3,1.0,1.0,82,82
819,2635,m1,3,1.0,0.134146,11,82
819,4554,m1,3,1.0,0.0609756,5,82
819,391,m2,6,9.0,0.705882,24,34
819,3310,m1,6,9.0,0.5,17,34
819,391,m2,9,5.0,1.0,52,52
819,2578,m1,9,5.0,0.173077,9,52
819,1280,m1,9,5.0,0.0192308,1,52
819,391,m2,3,6.0,1.0,50,50
819,2635,m1,3,6.0,0.04,2,50

820,391,m2,3,10.0,0.666667,8,12
820,391,m2,5,2.0,1.0,76,76
820,4554,m1,5,2.0,0.0263158,2,76
820,391,m2,6,2.0,1.0,90,90
820,3310,m1,6,2.0,0.0555556,5,90
820,4318,m1,6,2.0,0.144444,13,90
820,4554,m1,6,2.0,0.0333333,3,90
820,391,m2,10,1.0,1.0,84,84
820,4276,m1,10,1.0,0.166667,14,84
820,391,m2,5,4.0,1.0,96,96

821,391,m2,10,1.0,1.0,78,78
821,4276,m1,10,1.0,0.217949,17,78
821,391,m2,8,3.0,1.0,66,66
821,2578,m1,8,3.0,0.0151515,1,66
821,391,m2,6,1.0,1.0,12,12
821,4318,m1,6,1.0,0.333333,4,12
821,391,m2,4,2.0,1.0,72,72
821,4554,m1,4,2.0,0.125,9,72
821,391,m2,3,10.0,0.826087,38,46
821,391,m2,7,1.0,1.0,74,74
821,4318,m1,7,1.0,0.027027,2,74
821,4276,m1,7,1.0,0.0135135,1,74
821,391,m2,10,9.0,0.691176,47,68
821,3310,m1,10,9.0,0.0294118,2,68
821,391,m2,5,3.0,1.0,48,48
821,4554,m1,5,3.0,0.0208333,1,48
821,391,m2,10,10.0,0.204082,20,98
821,3310,m1,10,10.0,0.0612245,6,98
821,5502,m1,10,10.0,0.0510204,5,98

822,391,m2,4,2.0,1.0,14,14
822,4554,m1,4,2.0,0.214286,3,14
822,391,m2,10,5.0,1.0,90,90
822,1280,m1,10,5.0,0.0333333,3,90
822,391,m2,6,5.0,1.0,58,58
822,1280,m1,6,5.0,0.0517241,3,58
822,3310,m1,6,5.0,0.0862069,5,58
822,5889,m1,6,5.0,0.0172414,1,58
822,391,m2,7,1.0,1.0,98,98
822,4276,m1,7,1.0,0.0204082,2,98
822,391,m2,10,1.0,1.0,66,66
822,4276,m1,10,1.0,0.19697,13,66

823,391,m2,8,3.0,1.0,96,96
823,2578,m1,8,3.0,0.0416667,4,96

824,391,m2,8,5.0,0.9875,79,80
824,3310,m1,8,5.0,0.0375,3,80
824,391,m2,9,3.0,1.0,82,82
824,2578,m1,9,3.0,0.0853659,7,82
824,391,m2,4,10.0,0.918605,79,86
824,3310,m1,4,10.0,0.337209,29,86
824,391,m2,1,2.0,1.0,70,70
824,2635,m1,1,2.0,0.114286,8,70

825,391,m2,2,9.0,0.933333,28,30
825,391,m2,8,8.0,0.833333,75,90
825,3310,m1,8,8.0,0.322222,29,90
825,1280,m1,8,8.0,0.0222222,2,90
825,391,m2,2,2.0,1.0,14,14
825,2635,m1,2,2.0,0.357143,5,14
825,391,m2,3,3.0,1.0,56,56
825,2635,m1,3,3.0,0.285714,16,56
825,391,m2,5,3.0,1.0,90,90
825,391,m2,9,9.0,0.55,44,80
825,3310,m1,9,9.0,0.3375,27,80
825,391,m2,8,4.0,1.0,70,70
825,2578,m1,8,4.0,0.0285714,2,70
825,391,m2,2,1.0,1.0,80,80
825,2635,m1,2,1.0,0.225,18,80
825,4554,m1,2,1.0,0.0125,1,80

826,391,m2,10,6.0,1.0,76,76
826,1280,m1,10,6.0,0.0394737,3,76
826,391,m2,9,5.0,1.0,78,78
826,3310,m1,9,5.0,0.115385,9,78
826,2578,m1,9,5.0,0.0384615,3,78
826,391,m2,10,7.0,0.833333,10,12
826,391,m2,1,4.0,1.0,84,84
826,2635,m1,1,4.0,0.130952,11,84
826,391,m2,3,3.0,1.0,64,64
826,2635,m1,3,3.0,0.328125,21,64

827,391,m2,10,3.0,1.0,8,8

828,391,m2,7,3.0,1.0,94,94
828,4318,m1,7,3.0,0.0531915,5,94
828,391,m2,10,10.0,0.25,1,4
828,391,m2,9,5.0,1.0,14,14
828,2578,m1,9,5.0,0.357143,5,14

829,391,m2,3,1.0,1.0,30,30
829,2635,m1,3,1.0,0.1,3,30
829,4554,m1,3,1.0,0.1,3,30
829,391,m2,1,7.0,1.0,80,80
829,391,m2,4,8.0,0.816327,80,98
829,3310,m1,4,8.0,0.132653,13,98
829,5953,m1,4,8.0,0.0102041,1,98
829,391,m2,8,1.0,1.0,70,70
829,4276,m1,8,1.0,0.214286,15,70

830,391,m2,7,5.0,0.95098,97,102
830,3310,m1,7,5.0,0.0196078,2,102
830,1280,m1,7,5.0,0.156863,16,102
830,391,m2,8,2.0,1.0,88,88
830,4276,m1,8,2.0,0.0454545,4,88
830,391,m2,9,2.0,1.0,60,60
830,4276,m1,9,2.0,0.0333333,2,60
830,391,m2,2,4.0,1.0,68,68
830,2635,m1,2,4.0,0.161765,11,68
830,5916,m1,2,4.0,0.0441176,3,68
830,391,m2,3,6.0,1.0,108,108
830,2635,m1,3,6.0,0.00925926,1,108
830,391,m2,8,3.0,1.0,72,72
830,2578,m1,8,3.0,0.0277778,2,72
830,391,m2,6,3.0,1.0,64,64
830,4318,m1,6,3.0,0.046875,3,64
830,4554,m1,6,3.0,0.03125,2,64
830,391,m2,10,1.0,1.0,92,92
830,4276,m1,10,1.0,0.130435,12,92

831,391,m2,8,9.0,0.7,49,70
831,3310,m1,8,9.0,0.2,14,70

832,391,m2,2,5.0,1.0,18,18
832,2635,m1,2,5.0,0.0555556,1,18
832,391,m2,9,6.0,1.0,56,56
832,3310,m1,9,6.0,0.0357143,2,56
832,1280,m1,9,6.0,0.0714286,4,56

833,391,m2,1,4.0,1.0,26,26
833,2635,m1,1,4.0,0.0384615,1,26
833,391,m2,9,8.0,0.71875,23,32
833,391,m2,4,7.0,1.0,58,58
833,3310,m1,4,7.0,0.103448,6,58
833,2635,m1,4,7.0,0.0172414,1,58
833,391,m2,6,4.0,1.0,62,62
833,4318,m1,6,4.0,0.0322581,2,62
833,391,m2,8,9.0,0.657143,46,70
833,3310,m1,8,9.0,0.157143,11,70

834,391,m2,2,2.0,1.0,44,44
834,2635,m1,2,2.0,0.454545,20,44
834,4554,m1,2,2.0,0.0227273,1,44
834,3310,m1,7,9.0,0.423077,33,78
834,391,m2,7,9.0,0.628205,49,78

835,391,m2,4,4.0,1.0,98,98
835,2635,m1,4,4.0,0.0408163,4,98
835,391,m2,2,4.0,1.0,80,80
835,5916,m1,2,4.0,0.1,8,80
835,2635,m1,2,4.0,0.05,4,80
835,391,m2,5,5.0,1.0,62,62
835,391,m2,6,8.0,0.625,20,32
835,3310,m1,6,8.0,0.0625,2,32
835,5494,m1,6,8.0,0.03125,1,32

836,391,m2,8,2.0,1.0,62,62
836,2578,m1,8,2.0,0.016129,1,62
836,5990,m1,8,2.0,0.016129,1,62
836,391,m2,9,4.0,1.0,68,68
836,391,m2,9,7.0,0.913043,42,46
836,1280,m1,9,7.0,0.108696,5,46
836,391,m2,3,5.0,1.0,66,66
836,2635,m1,3,5.0,0.030303,2,66

837,391,m2,5,6.0,1.0,82,82
837,3310,m1,5,6.0,0.0853659,7,82
837,2635,m1,5,6.0,0.0121951,1,82
837,1280,m1,5,6.0,0.0121951,1,82
837,391,m2,7,5.0,1.0,64,64
837,1280,m1,7,5.0,0.34375,22,64
837,5980,m1,7,5.0,0.015625,1,64
837,3310,m1,7,5.0,0.015625,1,64
837,391,m2,8,3.0,1.0,50,50
837,2578,m1,8,3.0,0.02,1,50
837,391,m2,7,9.0,0.727273,48,66
837,3310,m1,7,9.0,0.318182,21,66
837,391,m2,3,6.0,1.0,68,68
837,391,m2,2,3.0,1.0,96,96
837,2635,m1,2,3.0,0.270833,26,96

838,391,m2,7,3.0,1.0,62,62
838,4318,m1,7,3.0,0.016129,1,62
838,391,m2,4,8.0,0.705882,48,68
838,3310,m1,4,8.0,0.0882353,6,68
838,391,m2,1,8.0,0.916667,55,60
838,3310,m1,5,7.0,0.109756,9,82
838,391,m2,5,7.0,0.914634,75,82
838,391,m2,3,4.0,1.0,40,40
838,2635,m1,3,4.0,0.25,10,40
838,391,m2,4,9.0,0.617021,58,94
838,3310,m1,4,9.0,0.212766,20,94
838,391,m2,1,2.0,1.0,74,74
838,2635,m1,1,2.0,0.175676,13,74
838,391,m2,1,6.0,1.0,12,12

839,391,m2,3,2.0,1.0,46,46
839,2635,m1,3,2.0,0.326087,15,46
839,4554,m1,3,2.0,0.26087,12,46

840,391,m2,8,9.0,0.827586,48,58
840,3310,m1,8,9.0,0.0862069,5,58
840,5502,m1,8,9.0,0.0172414,1,58
840,391,m2,9,9.0,0.648649,48,74
840,3310,m1,9,9.0,0.216216,16,74
840,391,m2,7,4.0,1.0,34,34
840,3310,m1,7,4.0,0.0294118,1,34
840,1280,m1,7,4.0,0.0294118,1,34
840,391,m2,8,4.0,1.0,72,72
840,3310,m1,8,4.0,0.138889,10,72
840,391,m2,6,9.0,0.707317,58,82
840,3310,m1,6,9.0,0.45122,37,82

841,391,m2,8,4.0,1.0,74,74
841,3310,m1,8,4.0,0.162162,12,74
841,391,m2,10,10.0,0.245098,25,102
841,3310,m1,10,10.0,0.460784,47,102
841,391,m2,8,2.0,1.0,52,52
841,4318,m1,8,2.0,0.0192308,1,52
841,391,m2,10,6.0,0.97619,41,42
841,1280,m1,10,6.0,0.047619,2,42
841,391,m2,7,2.0,1.0,84,84
841,4318,m1,7,2.0,0.130952,11,84
841,2578,m1,7,2.0,0.0119048,1,84
841,391,m2,1,5.0,1.0,74,74
841,391,m2,6,8.0,0.734375,47,64
841,3310,m1,6,8.0,0.125,8,64
841,5494,m1,6,8.0,0.078125,5,64

842,391,m2,2,4.0,1.0,64,64
842,2635,m1,2,4.0,0.0625,4,64
842,5916,m1,2,4.0,0.03125,2,64
842,391,m2,5,6.0,1.0,86,86
842,1280,m1,5,6.0,0.0813953,7,86
842,3310,m1,5,6.0,0.0348837,3,86
842,5816,m1,5,6.0,0.0232558,2,86

843,391,m2,2,7.0,0.986111,71,72
843,6051,m1,2,7.0,0.0138889,1,72
843,391,m2,2,6.0,1.0,70,70

844,391,m2,6,10.0,1.0,88,88
844,3310,m1,6,10.0,0.590909,52,88
844,391,m2,4,10.0,0.7,7,10
844,3310,m1,4,10.0,0.4,4,10
844,391,m2,7,3.0,1.0,68,68
844,4318,m1,7,3.0,0.176471,12,68

845,391,m2,10,9.0,0.928571,52,56
845,3310,m1,10,9.0,0.196429,11,56
845,391,m2,3,5.0,1.0,52,52
845,2635,m1,3,5.0,0.0576923,3,52
845,5916,m1,3,5.0,0.0192308,1,52
845,391,m2,8,8.0,0.945946,70,74
845,3310,m1,8,8.0,0.0405405,3,74
845,391,m2,7,1.0,1.0,14,14
845,4318,m1,7,1.0,0.142857,2,14

846,391,m2,5,5.0,1.0,18,18
846,391,m2,8,3.0,1.0,74,74
846,4318,m1,8,3.0,0.0405405,3,74
846,2578,m1,8,3.0,0.148649,11,74
846,6065,m1,8,3.0,0.0135135,1,74
846,3310,m1,8,3.0,0.0135135,1,74
846,391,m2,9,1.0,1.0,48,48
846,4276,m1,9,1.0,0.166667,8,48
846,391,m2,8,6.0,0.984375,63,64
846,1280,m1,8,6.0,0.234375,15,64
846,6052,m1,8,6.0,0.015625,1,64
846,3310,m1,8,6.0,0.046875,3,64
846,391,m2,6,6.0,1.0,60,60
846,3310,m1,6,6.0,0.133333,8,60
846,1280,m1,6,6.0,0.116667,7,60
846,5816,m1,6,6.0,0.116667,7,60

847,391,m2,3,6.0,1.0,70,70
847,391,m2,4,2.0,1.0,76,76
847,4554,m1,4,2.0,0.171053,13,76
847,2635,m1,4,2.0,0.0263158,2,76
847,391,m2,6,4.0,1.0,42,42
847,391,m2,4,1.0,1.0,94,94
847,4554,m1,4,1.0,0.0957447,9,94
847,2635,m1,4,1.0,0.0212766,2,94
847,391,m2,5,9.0,0.602564,47,78
847,3310,m1,5,9.0,0.512821,40,78

848,391,m2,6,6.0,1.0,46,46
848,5816,m1,6,6.0,0.23913,11,46
848,1280,m1,6,6.0,0.152174,7,46
848,3310,m1,6,6.0,0.0652174,3,46
848,391,m2,7,5.0,1.0,2,2
848,391,m2,5,4.0,1.0,36,36
848,391,m2,4,2.0,1.0,68,68
848,4554,m1,4,2.0,0.147059,10,68
848,2635,m1,4,2.0,0.0441176,3,68
848,391,m2,7,10.0,1.0,82,82
848,3310,m1,7,10.0,0.353659,29,82
848,391,m2,6,2.0,1.0,70,70
848,4318,m1,6,2.0,0.0571429,4,70

849,391,m2,9,9.0,0.851852,46,54
849,3310,m1,9,9.0,0.12963,7,54
849,391,m2,2,10.0,0.640625,41,64
849,391,m2,7,5.0,0.982759,57,58
849,1280,m1,7,5.0,0.344828,20,58
849,3310,m1,7,5.0,0.0172414,1,58
849,391,m2,4,8.0,0.783784,58,74
849,3310,m1,4,8.0,0.162162,12,74
849,6098,m1,4,8.0,0.0135135,1,74
849,391,m2,8,3.0,1.0,70,70
849,2578,m1,8,3.0,0.114286,8,70
849,391,m2,5,7.0,0.890244,73,82
849,3310,m1,5,7.0,0.0853659,7,82
849,391,m2,5,2.0,1.0,54,54
849,4554,m1,5,2.0,0.037037,2,54
849,391,m2,2,4.0,1.0,60,60

850,391,m2,8,8.0,0.888889,48,54
850,3310,m1,8,8.0,0.0555556,3,54
850,391,m2,8,3.0,1.0,6,6
850,2578,m1,8,3.0,0.333333,2,6
850,391,m2,3,1.0,1.0,72,72
850,4554,m1,3,1.0,0.138889,10,72
850,391,m2,5,7.0,0.903226,56,62
850,3310,m1,5,7.0,0.0806452,5,62

851,391,m2,1,1.0,1.0,90,90
851,2635,m1,1,1.0,0.166667,15,90
851,391,m2,9,2.0,1.0,12,12
851,391,m2,2,2.0,1.0,36,36
851,4554,m1,2,2.0,0.166667,6,36
851,2635,m1,2,2.0,0.138889,5,36
851,391,m2,5,9.0,0.6875,11,16
851,3310,m1,5,9.0,0.25,4,16
851,391,m2,9,4.0,1.0,28,28
851,2578,m1,9,4.0,0.0357143,1,28
851,391,m2,5,10.0,0.676471,46,68
851,3310,m1,5,10.0,0.5,34,68
851,391,m2,3,5.0,1.0,32,32
851,2635,m1,3,5.0,0.0625,2,32
851,3310,m1,10,10.0,0.323529,22,68
851,391,m2,10,10.0,0.470588,32,68
851,391,m2,7,3.0,1.0,66,66
851,4318,m1,7,3.0,0.136364,9,66
851,2578,m1,7,3.0,0.030303,2,66
851,391,m2,1,7.0,1.0,60,60

852,391,m2,1,9.0,0.62069,36,58
852,391,m2,4,6.0,1.0,52,52
852,1280,m1,4,6.0,0.115385,6,52
852,391,m2,2,7.0,0.947368,72,76
852,391,m2,7,6.0,0.964286,81,84
852,1280,m1,7,6.0,0.571429,48,84
852,3310,m1,7,6.0,0.0833333,7,84
852,5816,m1,7,6.0,0.0357143,3,84
852,391,m2,7,2.0,1.0,98,98
852,4318,m1,7,2.0,0.142857,14,98
852,2578,m1,7,2.0,0.0204082,2,98
852,391,m2,2,1.0,1.0,18,18
852,2635,m1,2,1.0,0.277778,5,18
852,391,m2,1,1.0,1.0,100,100
852,2635,m1,1,1.0,0.12,12,100
852,391,m2,7,3.0,1.0,62,62
852,4318,m1,7,3.0,0.112903,7,62
852,2578,m1,7,3.0,0.0483871,3,62
852,391,m2,6,6.0,0.961538,25,26
852,1280,m1,6,6.0,0.269231,7,26
852,5816,m1,6,6.0,0.115385,3,26
852,3310,m1,6,6.0,0.153846,4,26

853,391,m2,4,5.0,1.0,66,66
853,2635,m1,4,5.0,0.0151515,1,66
853,1280,m1,4,5.0,0.0151515,1,66
853,391,m2,2,8.0,0.94186,81,86
853,391,m2,7,2.0,1.0,76,76
853,4318,m1,7,2.0,0.144737,11,76
853,2578,m1,7,2.0,0.0263158,2,76
853,391,m2,5,4.0,1.0,44,44
853,391,m2,1,1.0,1.0,88,88
853,2635,m1,1,1.0,0.181818,16,88

854,391,m2,6,1.0,1.0,74,74
854,4554,m1,6,1.0,0.0540541,4,74
854,391,m2,8,7.0,1.0,72,72
854,391,m2,7,7.0,0.728571,51,70
854,5494,m1,7,7.0,0.0857143,6,70
854,5816,m1,7,7.0,0.0857143,6,70
854,3310,m1,7,7.0,0.0285714,2,70
854,1280,m1,7,7.0,0.0428571,3,70

855,391,m2,2,3.0,1.0,70,70
855,2635,m1,2,3.0,0.114286,8,70
855,4554,m1,2,3.0,0.0428571,3,70
855,391,m2,6,1.0,1.0,28,28
855,4554,m1,6,1.0,0.107143,3,28
855,391,m2,8,2.0,1.0,66,66
855,391,m2,3,7.0,0.954545,63,66
855,391,m2,6,6.0,1.0,6,6
855,3310,m1,6,6.0,0.333333,2,6
855,5816,m1,6,6.0,0.166667,1,6
855,391,m2,6,3.0,1.0,50,50
855,4318,m1,6,3.0,0.06,3,50
855,391,m2,7,3.0,1.0,70,70
855,2578,m1,7,3.0,0.0714286,5,70
855,4318,m1,7,3.0,0.0571429,4,70

856,391,m2,2,4.0,1.0,8,8
856,391,m2,8,10.0,0.8,64,80
856,3310,m1,8,10.0,0.0375,3,80
856,6134,m1,8,10.0,0.0125,1,80
856,391,m2,7,5.0,1.0,84,84
856,1280,m1,7,5.0,0.130952,11,84
856,3310,m1,7,5.0,0.0833333,7,84
856,391,m2,6,1.0,1.0,76,76
856,4554,m1,6,1.0,0.0526316,4,76
856,391,m2,3,7.0,0.964286,27,28
856,391,m2,2,2.0,1.0,50,50
856,4554,m1,2,2.0,0.1,5,50
856,2635,m1,2,2.0,0.26,13,50
856,391,m2,7,8.0,0.5,1,2

857,391,m2,6,7.0,0.979167,47,48
857,5816,m1,6,7.0,0.0833333,4,48
857,1280,m1,6,7.0,0.0625,3,48
857,3310,m1,6,7.0,0.0625,3,48
857,391,m2,4,2.0,1.0,22,22
857,4554,m1,4,2.0,0.0454545,1,22
857,391,m2,2,10.0,0.553571,31,56
857,391,m2,1,9.0,0.560976,46,82
857,391,m2,2,2.0,1.0,74,74
857,2635,m1,2,2.0,0.310811,23,74
857,4554,m1,2,2.0,0.108108,8,74

858,391,m2,5,3.0,1.0,70,70
858,4554,m1,5,3.0,0.0428571,3,70
858,391,m2,8,8.0,0.833333,20,24
858,3310,m1,8,8.0,0.0833333,2,24
858,391,m2,6,2.0,1.0,70,70
858,4554,m1,6,2.0,0.128571,9,70
858,4318,m1,6,2.0,0.0285714,2,70
858,391,m2,3,10.0,0.833333,5,6
858,3310,m1,3,10.0,0.166667,1,6
858,391,m2,10,2.0,1.0,18,18
858,391,m2,7,1.0,1.0,62,62
858,4318,m1,7,1.0,0.0483871,3,62
858,4276,m1,7,1.0,0.016129,1,62
858,391,m2,5,9.0,0.78125,25,32
858,3310,m1,5,9.0,0.28125,9,32
858,391,m2,10,10.0,0.5,8,16
858,3310,m1,10,10.0,0.1875,3,16
858,391,m2,6,1.0,1.0,84,84
858,4554,m1,6,1.0,0.0357143,3,84

859,391,m2,5,10.0,0.916667,11,12
859,3310,m1,5,10.0,0.75,9,12
859,391,m2,9,4.0,1.0,76,76
859,391,m2,3,4.0,1.0,78,78
859,5916,m1,3,4.0,0.205128,16,78
859,2635,m1,3,4.0,0.0128205,1,78
859,391,m2,10,8.0,0.880952,37,42
859,3310,m1,10,8.0,0.0952381,4,42
859,391,m2,7,9.0,0.982143,55,56
859,3310,m1,7,9.0,0.267857,15,56
859,391,m2,6,9.0,0.9375,75,80
859,3310,m1,6,9.0,0.175,14,80
859,391,m2,1,5.0,1.0,88,88
859,391,m2,8,1.0,1.0,8,8
859,391,m2,3,5.0,1.0,54,54
859,5916,m1,3,5.0,0.12963,7,54
859,391,m2,6,1.0,1.0,16,16

860,391,m2,7,8.0,0.964286,54,56
860,3310,m1,7,8.0,0.0535714,3,56
860,391,m2,1,8.0,0.789474,30,38
860,391,m2,1,9.0,0.725806,45,62

861,391,m2,6,8.0,0.918919,68,74
861,3310,m1,6,8.0,0.0405405,3,74
861,391,m2,9,8.0,0.921053,70,76
861,3310,m1,9,8.0,0.0131579,1,76
861,391,m2,2,6.0,1.0,80,80
861,391,m2,8,2.0,1.0,60,60
861,4318,m1,8,2.0,0.1,6,60
861,4276,m1,8,2.0,0.0166667,1,60
861,391,m2,8,9.0,0.939024,77,82
861,3310,m1,8,9.0,0.121951,10,82

862,391,m2,1,3.0,1.0,14,14
862,2635,m1,1,3.0,0.142857,2,14
862,391,m2,10,8.0,0.833333,30,36
862,3310,m1,10,8.0,0.0833333,3,36
862,391,m2,2,2.0,1.0,18,18
862,2635,m1,2,2.0,0.277778,5,18
862,4554,m1,2,2.0,0.0555556,1,18
862,391,m2,6,5.0,1.0,102,102
862,1280,m1,6,5.0,0.176471,18,102
862,3310,m1,6,5.0,0.0490196,5,102
862,391,m2,7,2.0,1.0,86,86
862,4318,m1,7,2.0,0.0813953,7,86
862,391,m2,4,1.0,1.0,22,22
862,4554,m1,4,1.0,0.318182,7,22
862,391,m2,6,2.0,1.0,74,74
862,4318,m1,6,2.0,0.0810811,6,74
862,4554,m1,6,2.0,0.22973,17,74
862,391,m2,2,9.0,0.931034,54,58
862,391,m2,4,3.0,1.0,2,2
862,4554,m1,4,3.0,0.5,1,2

863,391,m2,6,5.0,1.0,54,54
863,1280,m1,6,5.0,0.203704,11,54
863,5816,m1,6,5.0,0.0185185,1,54
863,3310,m1,6,5.0,0.0185185,1,54
863,391,m2,1,2.0,1.0,74,74
863,2635,m1,1,2.0,0.0675676,5,74
863,4554,m1,1,2.0,0.0135135,1,74
863,391,m2,10,2.0,1.0,44,44
863,391,m2,3,6.0,1.0,92,92
863,2635,m1,3,6.0,0.0108696,1,92
863,391,m2,3,7.0,1.0,62,62

864,391,m2,1,4.0,1.0,78,78
864,2635,m1,1,4.0,0.102564,8,78

865,391,m2,3,3.0,1.0,72,72
865,4554,m1,3,3.0,0.138889,10,72
865,5916,m1,3,3.0,0.0416667,3,72
865,391,m2,2,2.0,1.0,56,56
865,2635,m1,2,2.0,0.0714286,4,56
865,4554,m1,2,2.0,0.0357143,2,56
865,391,m2,2,9.0,0.897059,61,68
865,3310,m1,2,9.0,0.0147059,1,68
865,391,m2,3,5.0,1.0,62,62
865,2635,m1,3,5.0,0.0322581,2,62
865,5916,m1,3,5.0,0.016129,1,62
865,391,m2,3,6.0,1.0,70,70
865,2635,m1,3,6.0,0.0142857,1,70
865,391,m2,1,8.0,0.852941,87,102
865,391,m2,4,4.0,1.0,58,58
865,5916,m1,4,4.0,0.0344828,2,58
865,2635,m1,4,4.0,0.0172414,1,58
865,391,m2,9,8.0,0.9125,73,80
865,3310,m1,9,8.0,0.025,2,80

866,391,m2,4,4.0,1.0,70,70
866,2635,m1,4,4.0,0.0285714,2,70
866,5916,m1,4,4.0,0.0428571,3,70
866,391,m2,9,1.0,1.0,30,30
866,391,m2,10,3.0,1.0,78,78
866,391,m2,4,6.0,1.0,82,82
866,391,m2,6,7.0,0.95,76,80
866,3310,m1,6,7.0,0.0875,7,80
866,1280,m1,6,7.0,0.0125,1,80
866,391,m2,1,5.0,1.0,92,92
866,2635,m1,1,5.0,0.0543478,5,92
866,391,m2,5,3.0,1.0,84,84
866,4554,m1,5,3.0,0.0357143,3,84
866,391,m2,2,2.0,1.0,70,70
866,2635,m1,2,2.0,0.0571429,4,70
866,4554,m1,2,2.0,0.0142857,1,70

867,391,m2,8,7.0,0.985294,67,68
867,1280,m1,8,7.0,0.132353,9,68
867,3310,m1,8,7.0,0.0441176,3,68
867,391,m2,8,1.0,1.0,88,88
867,4276,m1,8,1.0,0.0681818,6,88
867,391,m2,4,10.0,0.8125,39,48
867,3310,m1,4,10.0,0.4375,21,48
867,391,m2,1,5.0,1.0,70,70
867,2635,m1,1,5.0,0.0857143,6,70
867,391,m2,7,6.0,0.857143,24,28
867,1280,m1,7,6.0,0.357143,10,28
867,5816,m1,7,6.0,0.0714286,2,28
867,391,m2,8,8.0,1.0,62,62
867,3310,m1,8,8.0,0.129032,8,62

868,391,m2,5,3.0,1.0,66,66
868,4554,m1,5,3.0,0.0606061,4,66
868,6234,m2,5,3.0,0.0151515,1,66
868,391,m2,3,2.0,1.0,68,68
868,4554,m1,3,2.0,0.338235,23,68
868,2635,m1,3,2.0,0.0294118,2,68
868,391,m2,1,1.0,1.0,44,44
868,2635,m1,1,1.0,0.0227273,1,44
868,391,m2,9,9.0,0.9375,60,64
868,3310,m1,9,9.0,0.09375,6,64
868,3310,m1,4,8.0,0.214286,6,28
868,391,m2,4,8.0,0.535714,15,28
868,391,m2,3,3.0,1.0,58,58
868,4554,m1,3,3.0,0.137931,8,58
868,5916,m1,3,3.0,0.103448,6,58
868,2635,m1,3,3.0,0.0344828,2,58
868,391,m2,4,3.0,1.0,56,56
868,4554,m1,4,3.0,0.178571,10,56
868,5916,m1,4,3.0,0.0178571,1,56
868,2635,m1,4,3.0,0.0357143,2,56

869,391,m2,8,7.0,0.965517,56,58
